Unnamed: 0,date,C,K,expiration_date,option_id,S,TTM,r,IV,delta,initial_moneyness,delta_start
15963,2020-08-04,12.6,115.0,2020-09-18,AAPL_2020-09-18_K115,109.665,0.1232876712328767,0.0009145816426785,0.9652297795470318,0.5118194817793911,ATM,0.5118194817793911
15964,2020-08-05,11.55,115.0,2020-09-18,AAPL_2020-09-18_K115,110.0625,0.12054794520547946,0.0009145816426785,0.893832391629711,0.5056323548366514,ATM,0.5118194817793911
15965,2020-08-06,19.2,115.0,2020-09-18,AAPL_2020-09-18_K115,113.9025,0.1178082191780822,0.0008636269668516,1.269512990731599,0.5777321620349763,ATM,0.5118194817793911
15966,2020-08-07,15.05,115.0,2020-09-18,AAPL_2020-09-18_K115,111.1125,0.11506849315068493,0.0008386482362394,1.1124738508904448,0.5389597134128851,ATM,0.5118194817793911
15967,2020-08-10,17.77,115.0,2020-09-18,AAPL_2020-09-18_K115,112.7275,0.10684931506849316,0.0009145816426785,1.2808490827494914,0.5643091803309451,ATM,0.5118194817793911
15968,2020-08-11,12.35,115.0,2020-09-18,AAPL_2020-09-18_K115,109.375,0.10410958904109589,0.0010134862492662,1.043141726539691,0.507821023218528,ATM,0.5118194817793911
15969,2020-08-12,16.4,115.0,2020-09-18,AAPL_2020-09-18_K115,113.01,0.10136986301369863,0.0009625366129706,1.207108697892443,0.558433259163332,ATM,0.5118194817793911
15970,2020-08-13,20.8,115.0,2020-09-18,AAPL_2020-09-18_K115,115.01,0.09863013698630137,0.0009125834690091,1.4554837523612105,0.5905413083564501,ATM,0.5118194817793911
15971,2020-08-14,20.26,115.0,2020-09-18,AAPL_2020-09-18_K115,114.9075,0.0958904109589041,0.0008866068479668,1.4415128054874577,0.5876789919473026,ATM,0.5118194817793911
15972,2020-08-17,18.7,115.0,2020-09-18,AAPL_2020-09-18_K115,114.6075,0.08767123287671233,0.0008366499108361,1.403114541579827,0.5791320930681864,ATM,0.5118194817793911
15973,2020-08-18,19.3,115.0,2020-09-18,AAPL_2020-09-18_K115,115.5625,0.08493150684931507,0.0010134862492662,1.428820311023167,0.5871132227990665,ATM,0.5118194817793911
