Unnamed: 0,date,C,K,expiration_date,initial_moneyness,option_id,S,TTM,r,IV,delta
8453,2020-11-11,3.2,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,111.9452208,0.024657534246575342,0.0009125834690091,0.642458610145026,0.41441502356569837
8454,2020-11-12,1.43,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,109.366278,0.021917808219178082,0.0008616286913632,0.5374560904233238,0.2771758290303117
8455,2020-11-13,2.91,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,111.6109134,0.019178082191780823,0.0008366499108361,0.7028374595539894,0.3980104466220483
8456,2020-11-16,3.45,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,113.05321104,0.010958904109589041,0.0007607105863199,0.9146530199698694,0.44814439588320926
8457,2020-11-17,3.04,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,112.4228028,0.00821917808219178,0.0008106713171957,1.022403979267078,0.42147990563522897
8458,2020-11-18,2.23,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,111.53450028,0.005479452054794521,0.0007097480692401,1.1088881146647998,0.370065739600657
8459,2020-11-19,2.27,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,111.92611752,0.0027397260273972603,0.0005828301215228,1.5199409419549341,0.381802636877222
8460,2020-11-20,1.82,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,111.69687816,0.0,0.0006078152428843,,
8493,2020-10-08,25.6,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,125.59451436,0.1178082191780822,0.0009125834690091,0.8112223369796975,0.783136778515507
8494,2020-10-09,24.65,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,122.06040756,0.11506849315068493,0.0009125834690091,0.9529376748098136,0.7349008066148297
8497,2020-10-14,21.7,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,120.29335416,0.10136986301369863,0.0010134862492662,0.8846800265108918,0.7336659992581317
8498,2020-10-15,20.3,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,119.29043196,0.09863013698630137,0.0009375603529046,0.8432112480038698,0.7305927025677967
8501,2020-10-20,13.0,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,112.10759868,0.08493150684931507,0.0009625366129706,0.7144955812295819,0.6624146633737122
8502,2020-10-21,11.32,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,109.90116984,0.0821917808219178,0.0009125834690091,0.7047561715973227,0.6282376468559487
8503,2020-10-22,10.9,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,110.56978464,0.07945205479452055,0.0008366499108361,0.6442944778930015,0.6464575121927147
8504,2020-10-23,11.05,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,110.799024,0.07671232876712329,0.0008616286913632,0.6558044738594337,0.6506748130791642
8505,2020-10-26,8.0,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,107.18850408,0.0684931506849315,0.0007856912637671,0.6188369255256114,0.5826517348467686
8506,2020-10-27,6.65,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,105.60293184,0.06575342465753424,0.0009145816426785,0.5892016337592845,0.5453170729030303
8507,2020-10-28,4.3,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,101.8682406,0.06301369863013699,0.0009145816426785,0.5534481146491698,0.4411423072486357
8508,2020-10-29,5.42,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,104.02691124,0.06027397260273973,0.0008386482362394,0.5760183362609735,0.5020852773032621
8509,2020-10-30,7.56,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,106.65361224,0.057534246575342465,0.0008386482362394,0.6621419630891224,0.5706782858542129
8510,2020-11-02,8.71,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,107.84756724,0.049315068493150684,0.0008126696945134,0.7640254545618725,0.5959126009466074
8511,2020-11-03,9.67,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,109.04152224,0.04657534246575343,0.0009125834690091,0.8122450432693684,0.6191874722810027
8512,2020-11-04,7.25,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,106.8828516,0.043835616438356165,0.0008366499108361,0.7082773485670923,0.577007992800523
8513,2020-11-05,9.55,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,109.62417228,0.0410958904109589,0.0008616286913632,0.8068851546863887,0.6351329302064602
